二氧化钛 纳米 低温 前驱体,TiO2又称钛白粉在无机化工产品中销售量位居第三仅次于合成氨和磷酸盐晶型有锐钛矿型板钛矿型和金红石型锐钛矿型和金红石型被广泛使用在涂料塑料造纸印刷油墨化妆品和光催化剂医药等化工和环保领域与普通钛白粉相比纳米TiO2是新型的无机化工原料其化学稳定性和化学活性更高比表面积大对可见光有很高的透射率对紫外线有非常强的吸收和屏蔽能力是一种附加值很高的功能精细无机材料纳米TiO2具有极大的市场价值和光明的发展前景目前具有代表性的TiO2工业生产技术主要有硫酸法和氯化法硫酸法是以钛铁矿为原料用硫酸分解对环境污染较严重氯化法以金红石或高含量钛渣为原料氯化得到四氯化钛再通过高温氧化制得国内的钛白粉生产仍在延续硫酸法同时氯化法在技术上有一定的难度仅由国外少数几家大公司垄断并且以传统的硫酸法和氯化法工艺都难以生产出纳米尺寸的二氧化钛国内对纳米级二氧化钛的制备尚处在实验室研究阶段大都采用价格较高的钛醇盐或具有发烟特性的四氯化钛作为原料使生产成本提高生产效益降低更重要的是没有很好地利用我国丰富的钛资源和已有的工业生产基础纳米二氧化钛的合成工艺的研究主要集中在以下几个方面1以采用廉价的原料和简单的工艺步骤为目的寻找适宜的新合成工艺2探讨新的合成工艺中各反应条件的影响机理主要研究了合成条件对前驱体的控制本课题任务主要是对纳米级二氧化钛的合成工艺进行选择和探讨以达到采用价廉易得的硫酸钛为原料简单操作生产出纳米二氧化钛的目的结合已有的实验条件和有关文献先对合成路线的选择进行了实验对比探讨的三条合成路线分别是超重力场制备纳米二氧化钛微波诱导均匀沉淀法制备二氧化钛低温控制中和水解法制备纳米二氧化钛并分别研究了各反应路线的影响机理WP4和最佳反应条件在实验的基础上确定了低温控制中和水解法制备纳米二氧化钛的合成新工艺考察了温度pH值等主要影响因素对反应和产品的综合影响得出的该工艺最佳反应条件为反应温度为15oC左右反应pH值为72硫酸钛反应液浓度为05molL为了使产品具有良好的锐钛矿晶型和在焙烧中晶粒生长缓慢我们首次提出在沉淀过程中控制前驱体的组成即得到的前驱体为具有锐钛矿晶型的H2TiO3并对其反应影响机理进行了探讨性的研究通过实验可得出以下结论低温控制中和水解法可以通过简单的控制温度pH值采用低廉的无机钛盐硫酸钛为原料制备纳米二氧化钛制备出的二氧化钛粒子粒径在515nm颗粒均匀粒度分布窄收率达到99以上
包装印刷 柔版印刷 柔性版印刷 凹印工艺 柔印技术 包装产品 凹印技术 博览中心 观众优势 瓦楞纸箱," “第六届中国国际柔印、凹印技术设备展”将于2004年6月16日至19日在浦东上海新国际博览中心隆重举行。 近年来世界上柔印发展很快,虽然这几年我国柔印取得很大发展,但在包装印刷总量上仅为70％左右的占有率。一些先进国家的包装产品采用柔板印刷已占包装产品总量的75％以上,距离之大,可见一斑。 随着我国进入WTO,国际包装订单会大幅度增加,对包装印刷品会有更高的要求,我国的柔性版包装印刷"
紫外光固化涂料 环境友好涂料,"紫外光固化涂料是一种节能和环境友好型涂料,本文首先介绍了紫外光固化涂料的特点、固化机理、组成紫外光固化涂料的各种组分及其作用,然后对紫外光固化涂料的发展现状与应用领域进行了详述,最后指出,未来紫外光固化涂料的研究和发展应朝水性化和粉末化方向发展。"
水基油墨 表面张力 粘度,"为获得高固低粘的油墨配方体系,通过油墨的分散实验,探讨了分散树脂和乳液及其助剂对水基油墨体系粘度的影响规律,润湿分散剂对水基油墨粘度的影响,胺化剂对水基油墨粘度的影响机理。研究表明,乳液聚合物具有高固低粘特性,拼混使用不同的聚合物可获得理想粘度和应用性能;润湿分散剂能改变体系的表面张力和润湿性能,从而降低水基油墨体系的粘度;拼混使用不同的胺化剂可以获得粘度稳定的水基油墨体系。"
稀土配合物 掺杂 原位法合成 荧光防伪油墨 荧光猝灭,稀土有机配合物发光是无机发光与有机发光生物发光的交叉学科有着重要的理论研究意义和实际应用价值稀土离子具有丰富的能级和4f跃迁特性使稀土离子成为一个巨大的发光宝库为高新技术提供了许多性能优越的发光材料和激光材料本文研究的铕铽荧光配合物是指能够吸收辐射能产生光致发光的稀土有机配合物涉及的第一配体主要为相对廉价的苯甲酸系列发光强度较高的β二酮类并采用掺杂廉价的稀土离子的手段提高发光强度和降低成本在此基础上利用原位法合成技术在双酚A环氧丙烯酸酯EA基质中制备了相应的具有良好分散性的荧光剂并成功的应用于光固化荧光防伪油墨中制备了环保型的光固化荧光防伪油墨最后对荧光猝灭效应及机理进行了研究因此本文的主要研究工作包括如下几个方面1以均相沉淀法合成了铕红色荧光配合物和铽绿色荧光配合物对其荧光性能进行了研究1合成了铕苯甲酸邻菲咯啉铕噻吩甲酰三氟丙酮邻菲咯啉三元配合物和铕噻吩甲酰三氟丙酮丙烯酸或磺基水杨酸邻菲咯啉四元混配配合物利用红外光谱元素分析荧光光谱及差热热重谱对配合物进行了表征荧光光谱表明上述铕红色荧光配合物的荧光强度由强到弱的顺序如下EuTTA_3PhenTTA噻吩甲酰三氟丙酮Phen邻菲咯啉EuAATTA_2PhenAA丙烯酸EuBA_3PhenBA苯甲酸EuAA_2TTAPhenEuTTASsalPhenSsal磺基水杨酸其中EuAA_xTTA_3xPhen及EuTTASsalPhen四元配合物体系的合成和荧光性能的研究尚未见文献报道2合成了铽均苯四甲酸和偏三苯甲酸铽对氨基苯甲酸和TbPMDMBAPMDMBA均苯四甲酸改性双酚A环氧丙酸酯配合物利用红外光谱元素分析荧光光谱及差热热重谱对配合物进行了表征上述铽绿色荧光配合物的荧光强度由强到弱的顺序如下TboA_3oA邻氨基苯甲酸TbPMA_34PMA均苯四甲酸Tb_2Ssal_3TbpApA对氨基苯甲酸TbTMATMA偏三苯甲酸TbPMDMBA其中TbPMDMBA的合成和荧光性能的研究尚未见文献报道该配合物表现为强的铽离子的荧光发射
紫外光固化 涂料 光引发剂 述评 发展趋势,"综述了紫外光固化材料在国内外市场的最新发展与应用,讨论了紫外光固化技术的几种新趋势。"
辐射固化 涂料 油墨 丙烯酸酯,"高效、优质、环保是推动光固化技术广泛应用的主要因素 ,我国光固化产业在 2 1世纪快速持续发展。2 0 0 3年我国光固化原材料总产量达到 4 75 6 6  5t,比 2 0 0 2年增长 5 6  4 % ;光固化产品总产量为 2 5 5 97t,比 2 0 0 2年增长2 3 5 %。 2 0 0 3年生产功能性丙烯酸酯 2 4 739t,比 2 0 0 2年增长 78 5 % ,出口 6 5 0 0t,从原来的进口国变成了重要的出口国 ;低聚物产量为 8930t,但一些特殊用途和高档涂料、油墨用的产品还不能生产 ;光引发剂产量 13897 5t,比 2 0 0 2年增长 4 6  0 % ;光固化配方产品产量 190 0 7t;UV光源 38 4万支 ;光固化和涂装设备 14 89台 /套。"
热喷涂 硬铬 研究进展,"从热喷涂技术的发展,高速火焰喷涂(HVOF)涂层的性能,包括耐磨性、耐蚀性、对基体耐疲劳性的影响,热喷涂涂层替代电镀硬铬镀层的成本以及应用4个方面综述了近年来热喷涂技术替代电镀硬铬的研究进展。指出热喷涂技术已经在航空、冶金、包装印刷和造纸等工业领域部分替代了电镀硬铬工艺;由于热喷涂技术对于大工件、厚涂层在性能和价格上的优势,热喷涂技术在其他工业领域的应用也将得到迅速发展。"
含氟表面活性剂 结构 特性 应用,"含氟表面活性剂是特种表面活性剂的一类。与传统的表面活性剂相比,由于其具有高表面活性,优良的耐热性和化学稳定性以及卓越的憎水、憎油性能和防污功能,因此含氟表面活性剂已经广泛应用于各个工业领域及家庭用品领域等。本文对含氟表面活性剂的分类结构、特性及应用领域进行简单综述。"
水性油墨 光泽度,"目前,全世界各行各业都在掀起一股""绿色革命""的浪潮,而包装印刷作为与人民群众生活紧密相关的行业也在不断受到冲击。传统的包装印刷采用的是溶剂型油墨,溶剂挥发后不仅造成空气污染,而且对人体产生致癌作用,在这种情况下水基油墨应运而生。"
辐射固化材料 现状 发展趋势,介绍了近年来辐射固化材料应用和市场现状。论述了辐射固化技术及产品今后的发展趋势。
资源型城市 竞争力 冷水江 博弈 DEA,建国以来在大规模推进工业化的进程中一大批资源型城市伴随着资源的大规模开发而相继兴起这些城市为国民经济乃至国家安全做出了重大贡献但是经过多年的高强度开发资源型城市的资源储备逐渐枯竭开采成本急剧上升竞争力严重削弱富余下岗人员大幅增加主导产业的衰退不可避免地影响到这些城市的经济和社会发展一些情况严重的城市已经陷入举步维艰的地步因此根据资源型城市经济发展的自身规模特色和优势通过调整产业发展战略在推动资源型城市经济文化和环境改造的同时重塑与提升其竞争力对实现资源型城市的可持续发展具有重要意义本文对资源型城市竞争力重塑与提升的研究分为四部分共十一章第一部分第一二章第一章在对国内外相关研究现状进行总结和评价的基础上主要阐述研究资源型城市竞争力重塑与提升的目的和意义以及本文的研究方法和创新点第二章对我国的资源型城市进行界定和分类在详细分析其特点后指出资源型城市重塑与提升竞争力的必要性及存在的困难并总结了国外资源型城市的成功经验第二部分第三四五六章第三章总括性的提出资源型城市竞争力重塑与提升是一个系统工程最终要依靠产业转型社会转型环境改造这三大支柱在无形的力开放和文化和有形的手政府的共同促进下更为协调的互动第四章指出产业转型包括衰退产
亚太地区 油墨市场 环保法规 发展方向 生产能力 印刷行业 溶剂型 油墨制造 水性油墨 环保问题,"世界各国环保法规越来越严格,亚太地区也是如此,作为印刷行业使用的油墨,环保油墨将是关注的重要领域,是未来的发展方向。亚太地区油墨行业已经出现了从传统溶剂型油墨向诸如水性柔版油墨、大豆油油墨、UV油墨等环保油墨发展的趋势。环保油墨的开发和生产能力已经成为油墨制造商们未来在亚太地区致胜的关键砝码之一。"
松香 富马酸 水性油墨树脂 合成,"介绍了一种富马酸改性松香水性树脂的合成方法。产品由天然松香通过富马酸加成改性,再与季戊四醇发生酯化反应而成。通过单因素和正交实验优化合成工艺条件,筛选得到优化工艺条件为n(松香)∶n(富马酸)∶n(季戊四酸)=50∶11∶6,催化剂用量为松香的0.15%,加成温度160±5°C、反应时间为3h;酯化温度200±5°C、反应时间为1.5h。在此条件下可得到有较高软化温度、各种溶解性好、综合性能优良的水性树脂。"
水性油墨 丙烯酸树脂 酮醛预聚物 改性 合成,随着人们环保意识的不断提高水性油墨以其低污染性低挥发性以及具有不可燃无或降低毒性无或降低异味等特点越来越来受到人们的重视被称为新型绿色印刷材料作为水性油墨的连接料丙烯酸树脂的性能会极大地影响油墨的质量本文分别采用溶剂法正丁醇异丙醇为溶剂合成半乳化法异丙醇水作溶剂合成以及乳化法水相合成水性丙烯酸树脂通过选择不同引发剂不同溶剂不同反应时间单体配比等研究了聚合体系中的有关影响因素讨论了聚合工艺针对国内生产水性丙烯酸树脂的工艺问题结合实验研究情况确定出生产水性油墨所需的丙烯酸树脂的中试工艺条件为提高水性丙烯酸树脂的光泽度附着力及耐磨等性能及降低工业生产成本本文中采用加入酮醛预聚物对水性丙烯酸树脂改性并讨论了酮醛预聚物的加入方式加入量以及对树脂性能的影响对于应用不同合成方法得到的树脂从性能工艺条件成本上分别进行对照筛选出适应作水性油墨的树脂并将其制成水性油墨经测定和用户试用达到了国内上海等企业生产所要求的标准此外论文还对水性丙烯酸树脂变色原因进行探讨从理论上给出了变色的可能原因并从实验上加以解决
